@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
AS_RR-3277,-0.1274,-0.0348,0.3578,-0.0976,0.0134,-0.2372,0.0324,1.0201,0.645,-0.0811,0.2781,0.0132,-0.0431,0.0839,0.5824,0.2183,0.0453,0.8661,0.7963,1.7505,-0.1032,-0.0052,-0.0724,0.0487,-0.1078,0.1375,-0.0673,0.1486,-0.0515,1.0436,0.0226,-0.0919,-0.1815,-0.2221,0.1504,-0.1676,0.0012,0.0918,0.3647,0.1133,0.0218,-0.0482,0.0561,0.616,0.0789,0.9133,0.9758,-0.0378,-0.0731,-0.0269,-0.147,-0.0663,0.2106,-0.0039,0.4021,0.0353,0.0407,-0.0443,-6e-04,-0.1788,-0.1643,0.6024,-0.0511,-0.0731,-0.0314,-0.1484,-0.3496,0.0139,-0.1166,0.4732,-0.0608,0.2555,0.1976,0.8086,1.344,-0.116,-0.0597,-0.0459,-0.123,-0.09,0.3973,0.0133,0.4065,0.0454,0.4063,-0.0754,0.4386,0.576,0.1715,0.3474,-0.0578,0.221,-0.0948,1.621,-0.1348,0.6007,0.1117,0.0521,1.7035,0.0372,1.2383,0.7192,0.7427,0.1362,-0.0919,1.6348,-0.089,-0.1139,0.1649,Control
A_RR96-12,-0.2022,-0.203,0.6431,-0.0334,-0.0113,-0.1497,-0.045,0.481,0.6671,-0.1318,0.594,0.0102,-0.0356,-0.1444,1.0138,0.1733,0.0098,0.5738,0.2352,1.3803,-0.0943,-0.1476,-0.0366,-0.0552,-0.1388,-0.1024,-0.1473,0.2892,-0.0475,0.3724,-0.0086,-0.0364,-0.073,-0.2066,0.0473,-0.14,0.1302,0.2104,0.3917,0.177,-0.0328,-0.1763,-0.1594,1.051,-0.1,0.9302,1.8398,-0.0526,-0.1506,-0.1505,-0.137,-0.1301,0.267,-0.0705,0.4223,0.063,0.0145,-0.0925,0.0397,-0.1237,-0.1393,0.762,-0.1123,-0.1128,-0.0587,-0.1422,-0.3195,-0.0033,-0.1949,0.6691,-0.1319,0.3207,0.689,0.6642,1.3739,-0.0381,-0.1363,-0.1623,0.0063,-0.1029,0.267,0.0557,0.6081,-0.0128,0.4106,-0.0533,0.5554,0.9046,0.0137,0.0608,-0.1312,0.1686,-0.0476,0.6607,-0.0969,0.9588,0.0765,0.0091,2.2552,0.1094,1.4844,0.9199,0.9516,0.068,-0.0456,2.0528,-0.0104,-0.0481,0.1305,BRCACancer
B_RR-1519,-0.0109,-0.0378,0.6655,-0.0239,0.0379,-0.1666,0.0197,0.0738,1.0327,-0.0165,0.8784,-0.0584,-0.0615,-0.1113,0.5479,-0.0375,-0.0373,0.181,-0.2531,0.1936,-0.119,-0.1516,-0.071,-0.0073,-0.0775,-0.0072,-0.1406,0.1453,0.0205,-0.0319,0.1906,0.0117,-0.2401,-0.1824,0.3867,-0.2877,0.1243,0.438,0.0864,0.3143,-0.1209,-0.2114,0.0019,0.3023,0.2969,0.531,0.4913,-0.02,-0.0448,-0.0974,0.4546,-0.0234,0.0728,-0.2882,0.0441,-0.024,0.1369,0.0194,-0.0328,-0.2208,-0.1977,1.4043,-0.1313,-0.0587,-0.1061,-0.1473,-0.203,0.1155,-0.0866,0.644,-0.1716,0.7431,0.4714,0.5574,1.3032,-0.0549,-0.1194,-0.1381,-0.094,-0.1999,0.2529,0.0774,0.2817,-0.1015,0.178,-0.068,0.5697,0.4638,-0.0255,0.0346,0.0604,0.115,-0.1431,0.5395,-0.1307,0.4101,0.0497,-0.0291,1.945,-0.046,1.2469,0.7749,0.1787,0.0144,-0.0062,2.9502,-0.0042,-0.0507,0.7447,BRCACancer
C_RR-3293,-0.1326,-0.1682,0.5256,0.1347,-0.0442,-0.2062,-0.2085,0.1103,1.0432,-0.0567,0.9014,-0.0944,-0.0419,-0.1844,0.6713,-0.0406,-0.0572,0.2608,-0.2087,0.0857,-0.0937,0.055,-0.0202,-0.056,-0.0433,-0.0706,-0.0394,0.0083,-0.0286,0.13,0.1203,-0.0917,-0.1239,-0.1019,0.5676,-0.2785,0.1073,0.2654,0.0451,0.4653,-0.0801,-0.144,-0.0285,0.3157,0.3571,0.7422,0.4739,0.0103,0.0445,-0.0947,0.4464,-0.0358,0.0796,-0.1671,0.1694,-0.0395,0.1073,-0.0306,-0.0431,-0.1381,-0.1226,1.4772,-0.0927,-0.0829,-0.1066,-0.1062,-0.0445,-0.0825,-0.1396,0.8775,-0.0699,0.369,0.5823,0.7419,1.3353,-0.0897,-0.1041,-0.0809,-0.1493,-0.221,0.2326,0.0382,0.2748,-0.0602,0.3125,-0.0609,0.6911,0.6665,-0.0318,-0.0105,-0.031,0.2428,-0.0363,0.2908,-0.0581,0.489,0.0892,-0.0705,2.1718,-0.1164,1.4498,0.9084,0.3008,0.0389,0.0152,2.9246,-0.0959,-0.064,1.4063,BRCACancer
D_RR-3301,0.1358,0.0058,0.4228,-0.0244,0.0687,-0.0979,-0.0024,0.8655,0.7477,0.0089,0.3412,-0.0087,-0.006,-0.036,0.4347,0.0873,-0.1023,0.3972,0.6721,1.5487,-0.1178,-0.1305,-0.0255,0.0067,-0.0478,-0.0022,-0.0486,0.2394,0.0433,0.6789,0.0543,-0.0578,-0.132,-0.1981,0.0126,-0.036,0.0517,0.1186,0.3883,0.0427,-0.0496,-0.2226,-0.1698,0.977,0.3027,1.0415,1.6929,-0.0166,-0.2444,-0.0469,-0.1245,0.0186,0.114,-0.1553,0.3308,0.0182,0.1243,-0.0203,-0.0555,-0.1538,-0.0762,0.6629,-0.1377,0.0232,-0.1293,-0.007,-0.1815,-0.0642,-0.1614,0.5597,-0.0891,0.4366,0.1987,0.6929,1.0521,-0.1036,-0.0456,0.0304,-0.0784,-0.1893,0.2911,0.1333,0.2062,0.0606,0.1948,0.0576,0.363,0.5394,0.0956,0.3863,-0.2155,0.0964,-0.2168,1.3922,-0.0796,0.4572,0.0799,0.0054,1.6055,0.1289,1.1871,0.5126,0.4765,0.0655,0.0122,2.039,0.0314,-0.0629,0.2798,BRCACancer
E_RR-2070,-0.2344,-0.0859,0.6576,-0.0415,0.0897,-0.142,-0.0945,0.6135,0.8035,-0.0383,0.6136,-0.0305,-0.1259,-0.1047,0.8818,0.2024,0.0207,0.588,0.4119,1.3407,-0.1203,-0.2142,-0.0103,0.025,-0.0892,0.0252,-0.068,0.0918,-0.0723,0.4882,0.0219,-0.1665,-0.1098,-0.253,-0.0729,-0.396,0.0538,0.0683,0.4352,0.2424,-0.0805,-0.2281,0.0302,1.4278,0.4768,1.2218,1.5889,-0.0942,0.1157,-0.0867,-0.1211,-0.0668,0.1468,-0.315,0.4638,-0.0069,0.1258,-0.0213,-0.043,-0.1702,-0.2098,0.7186,-0.1094,-0.0511,-0.1448,-0.0825,-0.1741,-0.0067,-0.1358,0.7855,-0.1097,0.4017,0.5015,0.6547,1.0442,-0.1186,-0.1752,-0.0394,-0.0319,-0.175,0.2228,0.0923,0.5507,-0.0321,0.4097,-0.0619,0.6105,0.6423,-0.0847,0.1169,-0.1245,0.009,-0.1353,0.9091,-0.1413,0.6393,0.0614,-0.0131,2.2218,0.1376,1.4191,0.787,0.9076,-0.0239,-0.0047,2.2866,-0.0514,-0.0788,0.0425,BRCACancer
J_RR-1226,-0.0116,-0.1452,0.2279,-0.1021,0.0769,-0.2861,0.192,0.8004,0.5455,-0.066,0.2571,-0.0278,-0.0958,-0.0983,0.4483,0.1376,0.0102,0.3244,1.7806,1.1957,-0.0905,-0.0419,-0.0139,0.0145,-0.029,0.0294,-0.0813,0.052,0.2081,0.4195,0.0346,-0.0863,-0.2441,-0.3756,-0.0242,-0.2089,0.0674,0.1935,0.4064,0.2039,-0.062,-0.2749,0.0253,0.54,0.2503,0.6828,0.7762,-0.068,0.1049,-0.0103,-0.1699,-0.0599,0.031,-0.0743,0.154,-0.0745,0.1746,-0.1923,-0.0547,-0.1409,-0.23,0.6147,-0.11,-0.1378,-0.1437,-0.0302,-0.436,0.1243,-0.0322,0.6277,-0.1755,0.2239,0.233,0.9274,0.8863,-0.1522,-0.2585,-0.0818,-0.1223,-0.2839,0.3517,0.089,0.2691,0.0194,0.4269,-0.0356,0.2659,0.5196,0.1229,0.1444,-0.1288,0.2354,-0.0429,0.998,-0.0025,0.5863,0.0497,0.0647,1.3554,0.0618,1.2635,0.739,0.4226,0.0829,0.0721,1.6821,-0.1828,-0.0448,0.2362,BRCACancer
K_RR-3290,-0.0218,-0.0981,0.5007,-0.0713,-0.04,-0.1319,0.0667,1.1299,0.7475,-0.0703,0.452,-0.0617,-0.0222,0.0295,0.5531,0.4272,0.0036,0.6078,0.9399,2.0395,-0.0841,0.0276,-0.083,-0.0744,-0.107,0.0766,-0.0405,0.1202,0.2507,0.7721,0.0733,-0.092,-0.1603,-0.2507,0.0218,-0.0785,0.0339,0.049,0.2976,0.1203,-0.061,-0.1422,0.1617,1.1621,0.2288,1.2374,1.5325,0.0016,0.0437,-0.0524,-0.1321,-0.0839,0.36,-0.1036,0.4094,0.0379,0.147,-0.1111,-0.1025,-0.1132,-0.0517,0.8054,-0.2133,-0.0561,-0.0639,-0.1404,-0.321,-0.0496,-0.069,0.872,-0.0673,0.5386,0.32,0.6828,0.9275,-0.0755,-0.0562,-0.105,-0.0692,-0.1887,0.2821,0.083,0.1911,0.1682,0.2678,-0.0254,0.5585,0.6813,0.1606,0.3465,-0.2031,0.1359,-0.0471,0.9765,-0.0794,0.6142,0.1167,0.0329,1.727,0.0937,1.1275,0.396,0.6674,0.0988,0.0095,2.2347,0.0898,-0.099,0.1595,Control
L_RR-3286,-0.0829,-0.0732,0.4571,0.0204,0.1325,-0.3435,0.098,0.7012,0.5848,-0.1654,0.517,0.0642,-0.1454,-0.03,0.5867,-0.0019,0.044,0.4386,0.7159,1.419,-0.1863,0.0244,-0.0726,-0.0982,-0.0484,-0.0506,-0.1122,-0.1249,0.0503,0.3386,-0.0851,-0.1927,-0.1934,-0.3347,0.1082,-0.1365,0.0769,0.1985,0.3658,0.0957,-0.1191,-0.2461,0.1428,1.5336,0.197,1.0432,1.7905,-3e-04,0.0972,0.0189,-0.1539,-0.0539,0.0597,-0.0586,0.3623,-0.1167,0.0687,-0.2184,-0.1359,-0.2458,-0.2217,0.6838,-0.1706,-0.0528,-0.1616,-0.1557,-0.3645,0.0154,-0.1269,0.7848,-0.211,0.4366,0.2448,0.7296,1.256,-0.1477,-0.1811,-0.0667,-0.1284,-0.2843,0.2494,0.0976,0.5733,-0.019,0.3667,-0.1017,0.4579,0.6379,-0.027,0.283,-0.2178,0.0229,-0.0147,0.4804,-0.0443,0.5564,0.0785,0.0186,2.0254,0.0487,1.1798,0.5152,0.7363,-0.0557,0.037,2.119,-0.0627,-0.042,0.224,Control
N_RR-3294,-0.1382,-0.3354,0.3796,-0.041,0.0879,-0.1935,0.0391,0.6633,0.8073,-0.0867,0.3499,-0.0431,-0.004,0.1628,0.6609,0.2446,-0.0658,0.5222,1.2125,1.5342,-0.1637,-0.0492,-0.0724,-0.0624,-0.0765,-0.06,-0.0946,0.0252,0.0804,0.3357,-0.0924,-0.1407,-0.1245,-0.2111,0.386,-0.1585,0.0052,-0.0238,0.2048,0.1023,-0.0533,-0.206,0.0269,0.805,0.3191,1.0866,1.3199,-0.0843,-0.091,-0.167,-0.1173,-0.0951,0.2765,-0.1898,0.3044,-0.0533,0.1137,0.0359,-0.113,-0.1146,-0.2098,0.5384,-0.1423,-0.1031,-0.1708,-0.17,-0.0039,0.0187,-0.1453,0.4492,-0.149,0.3476,0.2399,0.5605,1.0041,-0.0947,-0.1261,-0.0622,-0.1811,-0.3457,0.2658,0.0613,0.3067,-0.0132,0.566,-0.0648,0.3921,0.3469,-0.0053,0.3563,-0.207,0.0702,-0.14,0.53,-0.1299,0.3948,0.0073,-0.0407,1.5523,0.0821,1.1475,0.6809,0.4134,-0.0398,0.0428,1.8783,-0.1389,-0.1798,0.2531,Control
O_RR-3285,-0.071,-0.1524,0.347,-0.0523,0.043,-0.1451,7e-04,0.8228,0.8489,-0.1346,0.3587,-0.0719,-0.1089,-0.0583,0.4968,0.1995,-0.0246,0.4637,0.9973,1.2875,-0.1199,-0.2259,-0.1027,0.0299,-0.1332,-0.0378,-0.13,0.0907,0.1437,1.2672,-0.0798,-0.0981,-0.1194,-0.3202,0.0559,-0.114,0.0772,0.183,0.4169,0.1155,-0.0386,-0.146,0.0589,0.6997,0.2419,1.0142,1.3064,-0.0833,0.0459,-0.055,-0.1322,-0.0876,0.2179,-0.34,0.2408,-0.06,0.1767,-0.2419,-0.0356,-0.2716,-0.0197,0.5546,-0.2337,-0.1133,-0.1556,-0.1706,-0.4121,-0.0652,-0.1436,0.3951,-0.1388,0.2621,0.3175,0.6511,1.0105,-0.1515,-0.0947,0.0038,-0.0615,-0.2842,0.1578,-0.0113,0.3209,-0.0297,0.5057,-0.0182,0.3508,0.4608,0.0983,0.2515,-0.1013,0.0453,-0.1523,1.1976,-0.1215,0.3741,0.0054,0.0135,1.4692,0.087,0.9168,0.5605,0.5877,0.0025,0.0471,1.8016,0.0147,-0.0343,0.1975,Control
P_RR-3274,0.0017,-0.1711,0.4058,-0.079,0.0687,-0.3168,-0.0123,0.7247,0.6655,-0.0857,0.419,-0.0646,-0.0841,0.0054,0.5647,0.2151,-0.0754,0.6376,0.6253,1.2193,-0.1022,0.1379,0.0218,-0.0194,-0.0599,0.1259,-0.1688,0.0449,-0.1194,0.2845,0.0433,-0.1738,-0.2444,-0.2671,-0.1525,-0.1971,-0.0212,0.0781,0.1993,0.0769,-0.0905,-0.2447,-0.177,0.9698,0.2507,1.0097,1.1557,-0.045,-0.0927,-0.0627,-0.161,-0.1044,0.2424,-0.3245,0.211,-0.0569,0.2324,-0.1217,-0.065,-0.1689,-0.112,0.6953,-0.1071,-0.1878,-0.0168,-0.1492,-0.3561,0.0188,-0.1787,0.4047,-0.1351,0.3036,0.1348,0.4789,0.7995,-0.0514,-0.2582,-0.0238,-0.1619,-0.2272,0.2882,0.0235,0.2386,-0.0108,0.4179,-0.0658,0.3816,0.4406,0.1508,0.1088,-0.1879,0.1191,-0.2255,0.684,-0.15,0.2967,-0.1065,0.0253,1.4644,0.153,0.9726,0.5872,0.3783,0.0504,-0.0107,1.954,-0.1114,-0.146,0.2416,Control
Q_RR-3283,-0.0708,-0.1248,0.4469,-0.0835,0.039,-0.2319,0.1823,0.9413,0.8605,-0.1146,0.3766,0.0151,-0.0798,-0.0141,0.6282,0.221,-0.09,0.3643,0.3579,1.6761,-0.1273,-0.3654,-0.1075,-0.0239,-0.112,0.0421,-0.1135,0.013,-0.0519,0.7653,4e-04,-0.0748,-0.1539,-0.1497,0.0963,-0.1055,0.0633,0.0138,0.3208,0.0126,-0.0292,-0.2138,0.0995,1.0412,0.2369,1.2161,1.4238,-0.0657,-0.1281,-0.0974,-0.1513,-0.1127,0.2557,-0.2811,0.3657,0.0421,0.1134,-0.0522,0.037,-0.0939,-0.0597,0.7528,-0.1007,-0.0891,-0.1214,-0.0816,-0.2537,0.0054,-0.1861,0.5386,-0.1614,0.3566,0.3704,0.6563,1.114,-0.053,-0.1669,-0.0809,-0.1096,-0.2903,0.2877,0.1195,0.3438,-0.0196,0.5014,-0.037,0.4031,0.5039,0.101,0.1761,-0.2302,0.1349,-0.1232,0.3147,-0.1234,0.3479,0.0545,-0.0087,1.3019,0.2579,0.7622,0.4287,0.7012,0.0328,0.1131,2.2918,-0.2046,-0.195,0.2235,Control
RR-3275,-0.0892,-0.2506,0.3929,-0.1341,-0.009,-0.2012,-0.1779,0.5944,0.6655,-0.0339,0.2573,-0.0443,0.0455,-0.017,0.6221,0.2339,-0.0892,0.6216,1.1098,1.1987,-0.1105,-0.093,-0.0652,-0.0191,-0.1276,0.0485,-0.1177,-0.0137,0.2034,0.5774,-0.0154,-0.1291,-0.1462,-0.1509,-0.07,-0.3822,-0.0629,-0.0251,0.3368,0.128,0.0074,-0.1631,-0.0482,0.6353,0.1491,0.9744,0.6756,-0.0973,-0.0103,-0.0642,-0.143,-0.1293,0.2219,-0.1523,0.3981,-0.0063,0.0337,0.0495,-0.078,-0.2333,-0.1024,0.6235,-0.1359,-0.0961,-0.0633,-0.0783,-0.2668,-0.0053,-0.1612,0.3509,-0.0464,0.1968,0.4486,0.8821,1.3191,-0.0449,-0.127,-0.107,-0.0273,-0.1206,0.372,-0.041,0.4993,-0.0068,0.256,-0.0082,0.5709,0.4834,-0.0417,0.0363,-0.1007,0.0937,-0.0554,1.5204,-0.183,0.6179,0.0124,0.1267,1.7977,0.175,1.1895,0.9924,0.4657,0.0827,0.0441,1.775,-0.0082,-0.1199,0.0907,Control
RR-3281,-0.0594,-0.1802,0.287,-0.1208,0.0227,-0.1979,0.0459,1.2273,0.6264,-0.0206,0.2661,-0.0297,-0.0274,0.0345,0.4444,0.0904,-0.1494,0.6767,0.396,1.7993,-0.082,0.0278,-0.0658,-0.0107,-0.0801,-0.1682,-0.1736,-0.0801,-0.0503,0.5516,-0.0434,-0.012,-0.2346,-0.2962,-0.1571,-0.1209,0.0301,0.0792,0.1542,0.1078,0.0468,-0.245,-0.1358,0.7584,0.0094,1.1697,0.7211,-0.012,0.0612,-0.1629,-0.1422,-0.0663,-0.0412,-0.1102,0.1708,-0.0361,0.1459,-0.1204,-0.007,-0.2372,-0.1063,0.4984,-0.0564,-0.0843,-0.0915,-0.1582,-0.3344,0.0849,-0.2018,0.3905,-0.1737,0.3294,0.1253,0.4538,0.8569,-0.0868,-0.3154,0.013,-0.1254,-0.3845,0.3909,0.0143,0.1806,0.1022,0.3487,0.0202,0.2991,0.43,0.1097,0.1113,-0.1066,0.2202,-0.1778,1.5179,-0.1418,0.2771,-0.1369,-0.0033,1.4337,0.0466,1.0387,0.4295,0.5317,0.0944,-0.1066,1.6071,-0.145,-0.2258,0.3285,Control
RR-3287,-0.3176,-0.0577,0.3723,-0.1288,0.0125,-0.1416,-0.1344,0.6065,0.738,-0.0298,0.3059,0.0468,0.0199,-0.0176,0.6313,0.3024,-0.0417,0.5469,0.0665,1.3374,-0.0695,-0.0525,-0.0804,-0.0852,-0.1372,0.0349,-0.0861,0.2088,-0.1861,0.9538,0.0884,0.013,-0.1513,-0.1699,-0.1069,-0.2422,-0.0456,-0.0032,0.347,0.1295,0.0275,-0.0895,-0.0888,0.7672,0.1707,1.183,1.0455,-0.0526,0.0243,-0.1793,-0.0931,-0.1029,0.2823,-0.1881,0.3962,0.0664,0.1692,0.053,0.0302,-0.1405,-0.1041,0.6582,-0.019,-0.2207,-0.0647,-0.0476,-0.2439,-0.1201,-0.0828,0.4937,-0.1176,0.5381,0.3407,0.7785,1.2286,-0.0418,-0.2009,0.0171,-0.1465,-0.1895,0.2285,0.0274,0.3493,-0.013,0.2066,0.0077,0.3671,0.593,0.0184,0.0473,-0.1345,0.2453,-0.0951,1.6174,-0.1502,0.4322,-0.0952,0.0143,1.6758,0.1052,1.0735,0.7956,0.4287,0.1058,-0.0648,1.9083,-0.1331,-0.1455,0.2723,BRCACancer
RR-3289,-0.0762,-0.1353,0.435,-0.0511,0.0732,-0.0638,-0.1106,0.5651,0.9466,-0.0998,0.4552,-0.1274,-0.0382,-0.1602,0.7378,0.3816,-0.0128,0.3985,0.7501,1.0582,-0.1386,0.0452,-0.0281,0,-0.053,0.035,-0.0291,0.1647,0.0619,0.5796,0.0173,-0.1253,-0.0297,-0.1392,0.1618,-0.304,0.049,0.0868,0.2499,0.1278,-0.0965,-0.1586,-0.1776,0.9604,0.3712,1.2589,1.481,-0.0142,-0.0157,-0.0493,-0.1351,-0.0402,0.1494,-0.084,0.3333,-0.0379,0.1229,-0.0822,-0.0421,-0.1717,-0.1033,0.76,-0.0915,-0.1057,-0.1338,-0.1233,-0.1263,0.0259,-0.1087,0.5721,-0.0972,0.4949,0.2936,0.7059,1.1581,-0.1199,-0.0581,-0.1313,-0.1108,-0.0891,0.1815,0.1612,0.4185,-0.0317,0.4781,-0.0661,0.4742,0.5832,-0.0523,0.0308,-0.115,-0.0115,-0.1048,0.9191,-0.0557,0.4378,0.1826,-0.0796,1.7429,0.0355,1.4114,0.5041,0.395,-0.0043,0.1184,2.4144,-0.0295,-0.0503,0.1356,Control
RR-3299,-0.2436,-0.0448,0.3235,-0.0501,0.1025,-0.2152,0.0092,0.4815,0.4945,-0.0145,0.3132,-0.0183,-0.0413,-0.2291,0.624,0.0689,-0.0538,0.3482,0.2666,1.2598,-0.0927,-0.1478,-0.1391,0.0103,-0.085,0.0156,-0.1167,-7e-04,0.202,0.9415,-0.0495,-0.1384,-0.1561,-0.1517,-0.0622,-0.32,0.0425,0.0351,0.3751,0.1905,-0.134,-0.3014,-0.1805,0.4074,0.1385,0.6973,0.9439,-0.0525,0.1038,-0.0354,-0.1582,-0.0632,0.0795,-0.1973,0.3438,0.0076,0.1731,-0.0992,0.0192,-0.1961,-0.1507,0.5384,-0.0698,-0.0704,-0.0987,-0.0744,-0.3895,0.0517,-0.0061,0.3573,-0.1393,0.1759,0.4419,0.7829,1.4813,-0.2042,-0.1812,-0.0525,-0.1018,-0.3317,0.1427,0.0083,0.5316,-0.0773,0.4627,-0.066,0.3717,0.4242,0.0344,0.0063,-0.1607,0.2673,-0.137,1.5662,-0.0719,0.7367,0.0763,0.0403,1.7576,0.0279,1.5628,1.0087,0.7665,0.0132,-0.0629,1.8217,-0.0984,-0.1069,0.3079,BRCACancer
T_RR-3292,-0.1186,-0.2205,0.3213,-0.1265,0.0438,-0.2195,0.0652,0.8804,0.8065,-0.0379,0.3412,0.0842,-0.0618,-0.0304,0.4048,0.3004,-0.1255,0.8592,1.257,1.558,-0.0907,-0.0439,-0.1004,-0.112,-0.0897,-0.0948,-0.1192,0.2258,0.1117,0.9755,0.0099,-0.0886,-0.2216,-0.1843,0.0122,-0.1423,-0.0699,0.0152,0.4186,0.1299,-0.001,-0.2005,-0.035,0.8897,0.3555,1.115,1.1569,-0.0476,7e-04,-0.0905,-0.152,-0.1526,0.2087,-0.3785,0.232,-6e-04,0.1332,-0.1404,-0.0825,-0.1124,-0.0293,0.634,-0.0546,-0.1424,-0.108,-0.1658,-0.3281,0.0068,-0.1452,0.4825,-0.1376,0.3933,0.2686,0.6024,0.7928,-0.08,-0.162,-0.0503,-0.1138,-0.1485,0.2292,0.029,0.1704,0.0977,0.1873,-0.0397,0.3353,0.3929,0.0313,0.3554,-0.1443,0.1347,-0.261,0.9352,-0.2066,0.3857,-0.0232,-0.0022,1.4789,0.1288,1.0805,0.5453,0.548,0.0137,-0.0349,2.0877,-0.1302,-0.1517,0.0826,Control
U_RR-2236,-0.0638,-0.0811,0.5443,-0.0244,0.1021,-0.1367,-0.0071,0.7279,0.9033,-0.1136,0.6599,-0.0602,-0.0296,-0.0363,0.7888,0.2832,-0.0641,0.5168,0.707,1.7185,-0.1358,-0.0213,-0.0564,-0.0553,-0.0631,0.0179,-0.0815,0.0896,0.0374,0.6745,0.0885,-0.1145,-0.0976,-0.1987,0.1875,-0.1777,0.1211,0.1443,0.3744,0.1348,-0.1168,-0.1545,-0.0208,1.3788,0.3784,1.3623,1.898,-0.0195,0.0151,-0.0692,-0.1192,-0.0196,0.2433,-0.1084,0.3914,0.0016,0.0565,0.1793,-0.0519,-0.2098,-0.1377,0.8635,-0.198,-0.0746,-0.1098,-0.0262,-0.1801,0.0207,-0.1048,0.6077,-0.1006,0.5356,0.3976,0.9071,1.1656,-0.0868,0.0072,-0.086,-0.0742,-0.0323,0.2382,0.1582,0.4762,-0.0059,0.4556,-0.0771,0.5854,0.6506,0.0074,0.3277,-0.191,0.1088,-0.0921,1.3099,-0.0598,0.6839,0.2135,-0.03,2.0064,-0.0035,1.2318,0.7065,0.7955,0.0113,-0.0247,2.3557,-1e-04,-0.0518,0.1214,BRCACancer
V_RR-1455,-0.0589,-0.3052,0.7454,0.0549,-0.0927,-0.2772,-0.027,0.0885,1.2249,0.0353,1.1156,-0.1543,-0.1255,-0.1499,0.6481,-0.0525,-0.0598,0.5011,-0.1803,0.2457,-0.1176,-0.0237,-0.0904,-0.0958,-0.1464,-0.0062,-0.1653,-0.0167,0.0104,-0.0456,0.1487,-0.0908,-0.1589,-0.2021,0.4131,-0.3663,0.0397,0.4544,0.1153,0.4621,-0.1079,-0.1566,8e-04,0.2787,0.4258,0.6154,0.4601,-0.1171,-0.1479,-0.0952,0.5766,-0.0964,0.0467,-0.0903,0.1122,-0.0082,-0.0721,0.0963,-0.0021,-0.1475,-0.0702,1.5521,-0.1904,-0.0853,-0.1061,-0.1299,-0.2678,0.047,-0.1485,0.7848,-0.1276,0.8384,0.7658,0.6966,1.316,-0.0359,-0.1301,-0.0633,-0.0958,-0.2181,0.0763,0.1192,0.2823,-0.0614,0.3165,-0.0419,0.9318,0.5263,0.0298,0.0166,0.1675,0,-0.1303,0.1189,-0.1185,0.6312,0.1549,-0.0087,2.172,-0.0082,1.4568,0.9183,0.3482,0.0209,-0.0711,2.9477,-0.0699,-0.1165,0.9356,BRCACancer
