@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
G12,0.4299,0.2886,0.1867,0.4122,0.9437,0.8938,-0.0036,0.9909,-0.1387,0.0732,-0.0645,-0.1211,0.4427,0.8877,1.8221,0.1779,0.2929,-0.0649,1.946,-0.0034,0.0596,0.4933,0.9026,-0.0263,0.2008,0.4902,0.6856,0.2039,0.1023,-0.0506,0.4595,0.1469,0.1344,0.0515,-0.0818,0.2344,0.0354,0.8222,1.4535,-0.1023,-0.0551,1.6446,0.2822,1,0.5273,0.2414,0.0964,0.1579,-0.1227,-0.0479,-0.1082,-0.04,-0.1534,-0.1638,1.678,-0.0707,-0.0766,-0.0665,3.045,-0.0888,-0.0286,0.0206,1.1253,0.0852,-0.042,0.2846,-0.187,1.5104,0.4378,1.084,0.5377,0.7505,0.0997,-0.023,0.2137,0.7586,1.3819,0.2329,-0.0152,0.8471,0.2547,0.8588,0.8761,0.5731,0.1642,0.0092,0.7416,-0.0637,-0.0547,-0.0034,-0.0732,-0.0694,-0.0947,1.9669,0.3065,0.9971,0.2707,1.3681,0.4071,-0.1022,1.0084,0.6425,0.3138,-0.0228,0.7773,0.8925,0.4089,-0.0888,0.5923,0.3094,0.2551,0.818,-0.1069,-0.1089,-0.063,-0.014,-0.0903,0.1235,-0.1881,-0.1091,-0.1256,0.8352,-0.0388,0.1521,-0.0566,0.3892,0.5154,-0.0687,1.2303,BRCACancer
H01,0.3878,0.2807,0.1776,0.4588,0.8475,1.0739,0.0218,0.7426,-0.1112,-0.012,-0.1271,-0.2006,0.3396,0.9524,1.5051,0.1452,0.2654,-0.0688,1.4969,-0.0725,0.0514,0.4332,0.7684,-0.0607,0.1912,0.4125,0.5712,0.2801,-0.0371,-0.0878,0.5008,0.034,0.0988,0.1112,-0.1875,0.0999,-0.0429,0.691,1.1754,-0.1108,-0.2031,1.1404,0.3337,0.9998,0.391,0.1021,0.0456,0.108,-0.0191,-0.0874,-0.1372,-0.1238,-0.1193,-0.1661,1.3603,-0.128,-0.0477,-0.0516,2.5353,-0.1109,0.0904,-0.0181,0.9817,0.0886,-0.1155,0.2125,-0.102,1.1428,0.3418,0.9384,0.6331,0.5515,0.0589,-0.0263,0.1544,0.6091,1.0281,0.1998,-0.0814,0.6269,0.151,0.6419,0.6635,0.4962,0.1122,0.0079,0.5893,-0.0795,-0.0417,-0.0319,0.0244,-0.1102,-0.0383,1.6269,0.242,0.9482,0.2503,1.3286,0.314,-0.1308,1.0227,0.4718,0.2189,-0.0934,0.6429,0.8064,0.2453,-0.1111,0.4795,0.2177,0.23,0.7916,-0.1456,-0.1449,-0.0959,-0.0711,-0.1217,-0.0396,-0.2352,-0.0603,-0.0961,0.8346,-0.0278,-0.0672,-0.1949,0.1972,0.4786,-0.0496,0.7324,Control
H02,0.2535,0.3601,0.1099,0.3731,0.9614,1.0725,-0.0314,0.7965,-0.019,0.1904,0.0406,-0.0842,0.3417,1.1361,1.5291,0.2059,0.2037,-0.0935,1.5239,0.0315,0.0835,0.5658,0.6749,-0.0237,0.1877,0.592,0.7519,0.2417,0.0439,-0.0631,0.6047,0.0277,0.0999,0.011,-0.104,0.2407,-0.0506,0.7865,1.1748,-0.0616,-0.0603,1.1829,0.4471,1.0949,0.4222,0.2928,0.2129,0.0804,-0.0561,-0.0224,-0.0653,-0.0472,-0.1141,-0.0824,1.7027,-0.0105,0.1549,0.0719,2.7366,-0.0646,-0.0038,0.0173,0.9592,0.1173,-0.0208,0.1039,0.1022,1.2415,0.533,1.2518,0.6294,0.4985,0.0147,0.022,0.1954,0.6366,1.4243,0.1195,0.0244,0.5677,0.1358,0.8019,0.5808,0.5376,0.1521,0.0519,0.5724,-0.0591,0.1287,-0.004,-0.0278,-0.0604,-0.0347,1.6136,0.1383,1.2664,0.3274,1.4097,0.5382,-0.0494,1.1342,0.7247,0.2423,0.0485,0.7922,1.0371,0.3951,-0.0018,0.6043,0.3323,0.2524,0.8588,-0.0348,-0.0714,0.0097,-0.0055,-0.0424,0.1223,-0.0264,-0.0794,-0.0879,0.7258,-0.0789,0.2713,-0.0644,0.3813,0.6298,-0.0659,0.6455,Control
H03,0.4072,0.399,0.1828,0.3047,0.4322,1.0221,0.0022,0.7635,-0.3894,-0.0422,-0.0225,-0.2355,0.4111,1.088,1.4967,0.0229,0.1414,-0.07,1.6146,0.0181,0.1101,0.3257,0.7486,0.0136,0.1426,0.5371,0.615,0.1667,0.0467,-0.041,0.3326,0.147,0.04,0.0406,-0.1809,0.3216,0.0219,0.6001,1.2895,-0.1149,-0.0877,1.1003,0.2018,1.0302,0.4895,0.2392,0.1907,0.0905,-0.0977,-0.1447,-0.1077,-0.0594,-0.1959,-0.1631,1.4491,-0.048,0.1086,-0.1925,2.7979,-0.1303,0.094,0.0275,0.8108,0.1216,-0.1265,0.2152,-0.0856,1.3091,0.3564,1.1267,0.7345,0.6337,0.1184,-0.1323,0.2459,0.6816,1.0008,0.171,-0.1475,0.8109,0.1327,0.8754,0.674,0.6679,0.076,0.0199,0.6491,-0.101,-0.0562,-0.0281,0.0052,-0.1163,-0.0852,1.4747,0.2314,0.8382,0.2722,1.4811,0.2331,-0.1126,1.1324,0.2134,0.2403,-0.1303,0.7825,0.8908,0.1294,-0.0496,0.5869,0.3949,0.3753,0.6151,-0.0628,-0.0871,-0.0491,-0.0174,-0.0748,0.1867,-0.1254,-0.1851,-0.21,0.8344,-0.066,-0.1488,-0.0577,0.3901,0.3611,-0.1089,0.9021,Control
H04,0.4212,0.5379,0.2428,0.6728,0.6642,1.607,0.0289,0.9386,-0.2453,0.0658,-0.0093,-0.254,0.5557,1.3308,1.8014,0.1418,0.2363,-0.0885,1.754,-0.0325,0.1219,0.4905,0.791,-0.0585,0.2124,0.6757,0.8108,0.2033,0.0976,-0.0192,0.7912,-0.004,0.1945,0.0839,-0.1975,0.3627,0.0072,0.7484,1.244,-0.1026,-0.1884,1.548,0.4165,1.1697,0.5649,0.2958,0.2487,0.1245,-0.1509,-0.0149,-0.1522,-0.0276,-0.1994,-0.1557,1.7252,-0.1115,-0.0272,-0.0864,2.717,-0.2401,0.0584,-0.0436,0.8995,0.0636,-0.0458,0.3009,-0.091,1.3758,0.5945,1.3441,0.8841,0.7441,0.0962,-0.0885,0.2704,0.8086,1.156,0.2159,-0.0882,1.063,0.2543,1.1521,0.7782,0.8458,0.13,0.0206,0.905,-0.0774,-0.038,-0.1016,-0.0341,-0.1527,-0.0996,1.6939,0.2684,1.055,0.4296,1.6325,0.4458,-0.1245,1.1475,0.4425,0.3368,-0.0749,0.8988,1.2216,0.2396,-0.1047,0.6061,0.4876,0.5037,0.8247,-0.1354,-0.1528,-0.0528,-0.0471,-0.1815,0.0612,-0.2077,-0.1367,-0.1817,1.1602,-0.0816,0.0126,-0.1516,0.4674,0.5278,-0.0857,0.9313,Control
H06,0.2887,0.3817,0.1317,0.3881,1.1326,1.3004,0.0268,0.8732,-0.1307,0.1796,-0.0101,-0.0637,0.3406,1.0762,1.7832,0.2254,0.2849,-0.1065,1.6133,-0.0106,0.1573,0.5634,0.7336,-0.0102,0.2156,0.6559,0.7382,0.1701,0.0078,-0.0622,0.7575,0.0906,0.1703,0.0653,-0.1959,0.2213,0.0258,0.826,1.3166,-0.0761,0.0047,1.3539,0.4342,1.0241,0.4399,0.2279,0.2184,0.0607,-0.1232,-0.0118,-0.0858,0.0125,-0.1552,-0.1047,1.6541,-0.0331,0.0262,0.0303,3.1391,-0.0685,0.0469,-0.026,1.054,0.1594,-0.0014,0.2513,-0.0851,1.3113,0.5914,1.1757,0.7154,0.653,0.0328,-0.0609,0.2081,0.6521,1.3991,0.1548,0.0508,0.6237,0.2361,0.8464,0.757,0.5453,0.1644,0.0157,0.6144,-0.1148,0.0743,0.0178,-0.0369,-0.0752,0.0016,1.9447,0.2063,1.1252,0.3471,1.2851,0.6246,-0.0679,1.131,0.7055,0.2134,0.0482,0.7776,1.0848,0.4737,-0.0405,0.6155,0.3196,0.2226,0.9158,-0.0286,-0.1027,-0.038,-0.0348,-0.117,0.1919,-0.1817,-0.1597,0.0094,0.7966,-0.0821,0.1349,-0.076,0.3288,0.694,-0.0893,0.874,Control
H07,0.4311,0.3709,0.215,0.7096,0.4185,1.4722,0.1705,0.9183,0.0517,0.1378,-0.1147,-0.1309,0.3478,1.1395,1.5155,0.1888,0.2178,-0.0993,1.8759,-0.0901,0.035,0.2268,0.6666,-0.0728,0.1891,0.525,0.668,0.1295,0.0809,-0.0774,0.5272,0.0633,0.0321,0.0717,-0.1738,0.2318,-0.0876,0.7431,1.3159,-0.1518,-0.2843,1.486,0.1905,1.1384,0.4904,0.1096,0.1121,0.1621,-0.1422,-0.0903,-0.1955,-0.0246,-0.197,-0.1637,1.4594,-0.1293,-0.1942,-0.1341,2.4264,-0.2421,-0.0278,-0.0257,0.7639,-0.0481,0.0018,0.3357,-0.0261,1.4782,0.4064,1.1023,0.755,0.5991,0.1071,-0.0858,0.2099,0.7106,1.0492,0.2011,-0.1599,0.8219,0.2762,0.8634,0.6381,0.6247,0.1048,-0.0259,0.82,-0.0868,-0.1037,-0.1505,0.0154,-0.0922,-0.151,1.6537,0.268,0.8593,0.3042,1.4921,0.2755,-0.1776,1.1747,0.1605,0.2877,-0.167,0.6255,1.0002,0.0048,-0.1734,0.6037,0.5237,0.2934,0.6248,-0.0998,-0.1257,-0.0266,-0.0937,-0.1602,0.0852,-0.1281,-0.1387,-0.3627,1.0433,-0.0556,-0.0662,-0.137,0.4167,0.5092,-0.0643,0.9986,BRCACancer
H08,0.2587,0.2432,0.0965,0.463,0.9,0.8295,0.0166,0.9825,-0.2428,0.1605,-0.1942,-0.1522,0.3371,1.0464,1.6249,0.095,0.2863,-0.0679,1.7548,0.0566,0.0941,0.5987,0.9604,-0.0764,0.1756,0.5335,0.5863,0.1326,0.0699,-0.0427,0.537,0.1302,0.1724,0.017,-0.1599,0.1498,-0.0531,0.772,1.3847,-0.0899,-0.1396,1.5327,0.2537,1.1995,0.4804,0.1756,0.1031,0.0646,-0.1514,-0.0769,-0.137,-0.1527,-0.1944,-0.1332,1.5336,-0.0578,-0.1989,0.0134,2.8132,-0.0973,-0.042,0.0646,1.113,0.1139,0.0073,0.3396,-0.2598,1.4529,0.3797,1.0716,0.5855,0.6509,0.0603,-0.0803,0.1203,0.6545,1.3572,0.2153,-0.1053,0.6053,0.1851,0.7606,0.6638,0.5098,0.1156,0.0458,0.6597,-0.0528,-0.0496,-0.0513,0.0237,-0.0474,-0.0472,1.6847,0.2099,0.9232,0.1655,1.0517,0.3688,-0.0814,1.0578,0.3574,0.2216,-0.0527,0.7495,0.9122,0.3356,-0.0531,0.3644,0.4609,0.1758,0.8749,-0.0798,-0.1338,0.0281,-0.1135,-0.0907,0.0319,-0.125,-0.0711,-0.1188,1.012,-0.0236,0.0592,-0.0506,0.3791,0.5851,-0.0767,0.8553,BRCACancer
H09,0.7952,0.0667,0.2326,0.3863,0.6855,0.7232,0.0859,0.6465,-0.3899,0.1502,-0.143,-0.1683,0.3442,0.5943,1.2027,0.1777,0.2238,-0.1108,1.7692,-0.0101,0.0786,0.38,0.8324,-0.0865,0.0376,0.3798,0.4779,0.2791,0.0496,-0.0821,0.4199,0.1732,0.0698,0.0223,-0.3367,0.1994,-0.0863,0.4538,0.8079,-0.0833,-0.0987,1.0229,0.2499,0.881,0.5948,0.1448,-0.0628,0.1523,-0.1049,-0.1004,-0.1131,-0.098,-0.1329,-0.1915,1.3929,-0.1071,0.0491,-0.114,1.3099,-0.1525,0.0266,-0.014,0.6218,0.1259,-0.156,0.1901,-0.1435,1.0329,0.151,0.5862,0.4279,0.6419,0.1992,-0.0527,0.3121,0.945,0.7563,0.3119,-0.1001,1.2127,0.1373,0.5921,0.7268,0.7181,0.0926,0.0066,0.9012,-0.0239,-0.0259,-0.1047,0.0154,-0.2033,-0.1902,1.3919,0.4372,0.5801,0.1477,1.0576,0.2803,-0.0995,0.7917,0.3021,0.3197,-0.0623,0.5043,0.7614,0.1876,-0.0241,0.4236,0.282,0.2692,0.6455,-0.0682,-0.1324,0.0249,-0.0995,-0.1412,0.0837,-0.0439,-0.198,-0.1961,0.8502,-0.0417,0.0619,-0.0256,0.2866,0.3,-0.0888,1.238,BRCACancer
H10,0.4292,0.3329,0.2292,0.4174,0.9124,1.0627,0.1276,0.873,0.2598,0.0154,-0.1172,-0.2759,0.4437,0.976,1.5294,0.2335,0.2552,-0.0207,1.7181,-0.0228,0.0856,0.344,0.696,-0.0638,0.2356,0.429,0.5427,0.1381,0.0593,-0.0718,0.4626,0.0604,0.1012,0.0856,-0.1552,0.1519,0.0852,0.791,1.2881,-0.1373,-0.2728,1.4433,0.04,0.9593,0.6511,-0.0468,-0.0116,0.1501,-0.18,-0.1985,-0.1712,-0.0355,-0.1847,-0.2499,1.4382,-0.1157,-0.0359,-0.0477,1.8333,-0.1208,0.0644,0.0369,0.8327,0.0967,0.0162,0.3448,-0.2319,1.3305,0.2955,0.9607,0.5522,0.5975,0.0979,-0.0217,0.2427,0.7516,1.089,0.2692,-0.1148,0.6881,0.2124,0.7641,0.7469,0.4735,0.0741,-0.0369,0.6899,-0.0564,-0.1351,-0.0591,0.0606,-0.1793,-0.1891,1.6629,0.3059,0.9012,0.2251,1.1782,0.1774,-0.1887,1.0182,0.244,0.1534,-0.1544,0.6462,0.949,0.1634,-0.0734,0.4683,0.3089,0.2306,0.7341,-0.142,-0.1521,-0.0415,-0.1615,-0.1858,0.0999,-0.0728,-0.0735,-0.1925,1.0847,0.0097,-0.0878,-0.0808,0.3088,0.329,-0.0502,1.1459,BRCACancer
H11,0.448,0.2689,0.227,0.3487,0.8117,0.9735,-0.0434,1.11,-0.1012,0.1345,-0.1214,-0.196,0.232,0.8725,1.8538,0.1349,0.2774,-0.1032,1.8751,0.019,0.0335,0.4392,0.8361,-0.0332,0.239,0.5195,0.5423,0.1011,0.086,0.0023,0.3986,0.0854,0.1106,0.0674,-0.1813,0.2362,0.0406,0.7584,1.652,-0.1325,-0.1842,1.5587,0.2216,0.8592,0.4059,0.1327,0.0754,0.1361,-0.1331,-0.0988,-0.1968,-0.0122,-0.1305,-0.1674,1.4534,-0.1286,0.0654,-0.1183,3.2474,-0.0571,0.1133,0.0622,1.289,0.0696,-0.0288,0.3645,-0.1886,1.6105,0.3327,1.0604,0.5172,0.6934,0.1316,-0.0562,0.1411,0.5246,1.3885,0.2089,-0.0635,0.6116,0.2742,0.6206,0.7802,0.424,0.1494,0.0139,0.4554,-0.0548,0.0027,-0.1213,0.0054,-0.0858,0.0769,1.7565,0.2582,0.9629,0.1954,1.2084,0.2968,-0.1464,1.025,0.422,0.2644,-0.0564,0.6694,0.8131,0.2573,-0.0874,0.3405,0.2919,0.198,0.686,-0.1087,-0.1229,-2e-04,-0.1006,-0.1641,0.0834,-0.1324,-0.0861,-0.1235,0.8262,-0.0247,0.0051,-0.0309,0.4083,0.3649,-0.0526,0.8923,BRCACancer
H12,0.4925,0.545,0.3333,0.552,0.5165,1.2875,0.0179,1.1581,-0.1863,0.0757,-0.037,-0.1486,0.4563,1.2686,1.9747,0.1097,0.359,-0.0549,2.1115,0.0379,0.0522,0.402,0.9163,-0.0756,0.3751,0.6417,0.6955,0.1663,0.151,-0.0851,0.7052,0.0778,0.0729,0.037,-0.0583,0.3306,0.0986,0.9148,1.7011,-0.1103,-0.1762,1.7307,0.4173,1.3873,0.6519,0.3329,0.2759,0.1861,-0.1867,-0.0491,-0.1126,-0.0713,-0.2227,-0.1835,1.7398,-0.0842,-0.0559,-0.0306,3.2016,-0.0802,-0.1581,0.0243,1.2141,0.0626,-0.0652,0.4881,-0.2227,1.7494,0.5864,1.4038,0.8229,0.9114,0.165,-0.0605,0.2118,0.7421,1.3212,0.2701,-0.1022,0.9665,0.2373,0.9556,0.9257,0.8225,0.1569,-0.0336,0.7351,-0.0665,-0.0491,-0.045,-0.0292,-0.0965,0.0245,1.4858,0.3111,1.1904,0.3007,1.734,0.4006,-0.177,0.9608,0.2394,0.3079,-0.0297,0.9268,1.0628,0.2766,-0.0871,0.5868,0.3934,0.4202,0.6557,-0.0831,-0.1474,-0.0041,0.0064,-0.1815,0.0432,-0.0621,-0.2587,-0.2183,1.0732,-0.0645,0.0115,-0.0906,0.6311,0.5293,-0.0931,1.1715,BRCACancer
I01,0.4871,0.3126,0.2222,0.6245,1.4103,1.1361,0.0566,1.0884,-0.1087,0.1684,-0.1054,-0.1827,0.5378,1.284,1.9367,0.1224,0.3701,-0.0941,2.0697,-0.02,0.0854,0.7153,1.1066,-0.0583,0.3474,0.6679,0.7111,0.4632,0.0881,-0.0536,0.6288,0.0799,0.2898,0.0423,-0.0516,0.2312,0.0098,0.8465,1.5455,-0.1134,-0.106,1.795,0.315,1.3506,0.6198,0.3535,0.2481,0.1823,-0.1354,-0.0445,-0.1155,-0.056,-0.1617,-0.1146,2.0555,-0.0883,-0.0148,-0.0043,3.2055,-0.1307,-0.0279,-0.0379,1.1836,0.0739,-0.0572,0.3029,-0.1275,1.5683,0.4577,1.3086,0.8492,1.0545,0.3547,-0.0665,0.2708,1.1993,1.4522,0.4091,-0.0578,1.7243,0.3292,0.9908,1.0157,1.0569,0.1664,0.0365,1.0753,-0.0425,0.0329,-0.0696,-0.152,-0.1332,-0.0623,1.9921,0.529,1.1344,0.2377,1.8839,0.5439,-0.1079,1.0913,0.7097,0.4165,0.0055,0.919,1.16,0.4016,-0.0763,0.5005,0.4002,0.4484,0.9586,-0.1316,-0.1322,-0.0541,0.0176,-0.0973,0.0621,-0.0742,-0.1585,-0.1615,1.1562,-0.0722,0.1595,-0.0731,0.5533,0.7105,-0.0971,1.3271,Control
I02,0.6522,0.4031,0.3645,0.2886,0.6162,1.163,-0.0666,0.8732,-0.367,0.1342,-0.2314,-0.1839,0.4005,0.9816,1.6783,-0.0497,0.2682,-0.0024,1.7769,-0.0163,0.0064,0.4868,0.944,-0.0645,0.2487,0.4167,0.5456,0.1096,0.0526,-0.0483,0.4533,0.0439,0.066,0.0945,-0.2146,0.228,0.0238,0.6931,1.0176,-0.1234,-0.2219,1.3961,0.2712,0.8585,0.4564,0.0923,0.0256,0.191,-0.1858,-0.1094,-0.1571,-0.1428,-0.2218,-0.1458,1.6074,-0.1036,-5e-04,-0.1586,2.3009,-0.1255,-0.0758,0.126,0.8536,0.0367,0.0056,0.2227,-0.177,1.2017,0.3462,0.9624,0.6212,0.7885,0.0795,3e-04,0.4449,1.0195,0.9862,0.3568,-0.238,1.0515,0.1428,0.898,0.8489,0.8259,0.1114,-0.0059,0.8767,-0.0461,-0.1261,-0.1285,0.0181,-0.1028,-0.0764,1.4019,0.4479,0.948,0.2263,1.5608,0.2664,-0.1507,0.9669,0.3473,0.1753,-0.1863,0.5886,0.8308,0.1961,-0.169,0.5085,0.223,0.3978,0.8226,-0.1641,-0.1423,-0.0066,-0.0587,-0.1673,0.0679,-0.1017,-0.1053,-0.1737,0.7244,-0.0363,-0.1265,-0.0277,0.4525,0.3813,-0.0549,1.1214,Control
I03,0.3051,0.3064,0.1434,0.1824,0.5648,0.7553,-0.0101,0.6382,-0.2791,0.1682,-0.0764,-0.2035,0.2244,0.7855,1.4165,0.1505,0.1087,-0.0774,1.4342,-6e-04,0.0292,0.3949,0.8811,-0.0138,0.1105,0.4284,0.4834,0.1583,0.0077,-0.1172,0.2067,0.0107,0.0735,-0.026,-0.0439,0.2905,-0.0534,0.5946,1.2441,-0.0981,-0.1957,1.054,0.2673,0.8519,0.3906,0.1871,0.1266,0.0058,-0.0897,-0.0985,-0.0946,-0.0313,-0.163,-0.1135,1.3686,-0.0684,-0.1038,-0.0445,2.38,-0.171,0.0053,0.0353,0.7342,0.1068,-0.1342,0.1577,-0.2131,1.1503,0.2469,0.9885,0.4805,0.4918,0.0626,0.006,0.1412,0.5382,1.091,0.1376,-0.1448,0.5912,0.0679,0.6834,0.6079,0.5057,0.1241,-0.0036,0.4763,-0.082,-0.0148,-0.0425,0.0581,-0.1299,0.0659,1.4644,0.1705,0.9322,0.201,1.2562,0.1916,-0.0919,0.867,0.4031,0.2449,-0.0637,0.589,0.7596,0.3325,-0.0436,0.6853,0.1851,0.1986,0.6479,-0.1263,-0.0775,-0.0454,-0.1099,-0.1138,0.181,-0.0646,-0.1655,-0.1298,0.7134,-0.002,0.0668,-0.1246,0.3115,0.3556,-0.1028,0.7073,Control
I04,0.3128,0.5726,0.2451,0.2274,1.2222,1.1254,-0.1032,1.1403,-0.0143,0.2535,-0.0293,-0.0066,0.3169,1.241,1.822,0.1203,0.2609,-0.0654,1.8766,0.0536,0.0653,0.5266,0.9442,-0.0381,0.2567,0.695,0.8892,0.2626,0.0666,-0.0238,0.4974,0.0667,0.2595,0.0582,-0.0726,0.2786,0.0371,0.9894,1.6358,-0.0706,-0.0602,1.5614,0.4855,1.1827,0.4495,0.2946,0.4066,0.1797,-0.0508,-0.0146,-0.0565,-0.0759,-0.1115,-0.0893,1.902,-0.0429,-0.1044,0.1211,3.4044,-0.0045,0.0071,0.0056,1.3512,0.2152,-0.0509,0.2932,-0.0422,1.6663,0.5966,1.6599,0.7997,0.7367,0.0299,-0.0204,0.2051,0.6375,1.6637,0.1793,-0.0066,0.7078,0.2408,0.896,0.8604,0.7351,0.2172,0.0312,0.6154,-0.0671,0.0161,-0.0177,-0.0409,0.0473,0.0092,2.0554,0.1933,1.193,0.3272,1.6771,0.6562,-0.0619,1.2855,0.5441,0.2717,0.0682,0.8827,1.1223,0.6544,-0.0812,0.6142,0.3176,0.3175,1.0153,-0.0554,-0.0964,0.011,0.0016,-0.0846,0.0124,-0.1953,-0.11,-0.1416,0.9433,-0.0458,0.1917,-0.066,0.5264,0.4668,-0.0623,0.9839,Control
I05,0.3167,0.5072,0.2176,0.4189,1.0394,0.8789,0.1091,1.0106,-0.1723,0.2049,-0.046,-5e-04,0.3288,1.1454,1.8431,0.3068,0.2579,-0.0634,1.5373,0.0811,0.124,0.672,0.7865,-0.0053,0.2037,0.7397,0.779,0.2564,0.0463,-0.0486,0.5686,0.0607,0.2524,0.0482,-0.011,0.2757,0.0188,0.8475,1.2613,-0.0767,-0.1381,1.2454,0.4173,0.8197,0.4303,0.2809,0.3463,0.1308,-0.064,-0.0929,-0.1378,-0.0501,-0.1739,-0.1317,1.8373,-0.0964,0.0666,0.0219,2.9283,-0.0594,0.0875,0.0704,1.186,0.173,-0.0743,0.2762,-0.2172,1.2139,0.4369,1.5404,0.6837,0.5611,0.0525,-0.0712,0.215,0.6101,1.4955,0.1859,0.0721,0.5981,0.1875,0.7906,0.7106,0.6633,0.2299,0.0458,0.482,0.0305,0.039,-0.0599,-0.0079,-0.0946,-0.0401,1.7164,0.1968,1.1923,0.2847,1.5564,0.6283,-0.0638,1.1343,0.706,0.297,0.006,0.7725,1.1032,0.7432,-0.1088,0.7285,0.2503,0.2408,1.0236,-0.0684,-0.1052,0.0455,-0.0187,-0.107,0.12,-0.1573,-0.0919,0.0071,0.7889,-0.0221,0.2965,-0.007,0.4247,0.6318,-0.0433,0.734,Control
I06,0.3328,0.4682,0.2154,0.1837,0.5549,0.7377,0.0381,1.0181,0.0516,0.3311,-0.0695,-0.0386,0.3293,1.0612,1.7301,0.2313,0.2547,-0.0623,1.8083,-0.0315,0.0905,0.4122,0.8466,-0.0587,0.2371,0.6583,0.7615,0.2171,0.053,-0.028,0.5502,0.0261,0.2638,0.0384,-0.1528,0.2881,-0.0278,0.8419,1.5561,-0.0958,-0.0389,1.5157,0.46,0.9647,0.3727,0.3071,0.3446,0.1356,-0.113,-0.0567,-0.0642,-0.1532,-0.1383,-0.1133,1.7349,-0.0641,-1e-04,0.041,3.0939,-0.0842,0.0057,0.047,1.0026,0.185,-0.018,0.2462,-0.0278,1.363,0.4121,1.4687,0.5982,0.6554,0.0687,-0.0023,0.1569,0.5742,1.3909,0.1716,-0.0516,0.6919,0.1655,0.6984,0.783,0.6252,0.1905,0.0019,0.6131,-0.0033,0.0453,-0.0265,0.0748,-0.0195,-0.0601,1.7501,0.1958,1.1864,0.2448,1.661,0.4208,-0.0754,1.0755,0.5524,0.2645,0.0164,0.818,1.0745,0.2707,-0.0904,0.5843,0.2595,0.3101,0.7577,-0.0475,-0.1066,0.0299,-0.0045,-0.0784,-0.0421,-0.1657,-0.1458,-0.0193,0.825,-0.0485,0.2493,-0.0534,0.3967,0.5199,-0.067,0.9047,Control
